下料批次号,零件号,数量,外轮廓,允许旋转角度,面料号
L0003,s000179,1,"[[120000.0, 2000.0], [119997.0, 2000.8], [119991.1, 2002.1], [119985.0, 2003.2], [119978.4, 2004.2], [119971.8, 2005.0], [119965.3, 2005.7], [119964.1, 2005.8], [119961.7, 2006.1], [119960.6, 2006.2], [119958.8, 2006.3], [119958.3, 2006.3], [119950.6, 2006.7], [119942.5, 2007.0], [119931.6, 2007.2], [119920.6, 2007.2], [119909.4, 2007.1], [119898.3, 2006.7], [119879.5, 2006.2], [119860.3, 2005.8], [119849.2, 2005.7], [119845.7, 2005.7], [119842.5, 2005.6], [119834.7, 2005.6], [119829.9, 2005.5], [119803.7, 2005.5], [119798.9, 2005.4], [119794.1, 2005.5], [119767.9, 2005.5], [119763.1, 2005.6], [119755.3, 2005.6], [119752.1, 2005.7], [119748.6, 2005.7], [119737.5, 2005.8], [119718.3, 2006.2], [119699.5, 2006.7], [119688.4, 2007.1], [119677.2, 2007.2], [119666.2, 2007.2], [119655.3, 2007.0], [119647.2, 2006.7], [119639.5, 2006.3], [119639.0, 2006.3], [119637.2, 2006.2], [119636.1, 2006.1], [119633.7, 2005.8], [119632.5, 2005.7], [119626.0, 2005.0], [119619.4, 2004.2], [119612.8, 2003.2], [119606.7, 2002.1], [119600.8, 2000.8], [119597.8, 2000.0], [119597.2, 1999.9], [119596.3, 1999.7], [119591.8, 1998.5], [119587.2, 1997.2], [119584.6, 1996.4], [119573.6, 1992.9], [119576.3, 2045.4], [119577.1, 2060.8], [119652.0, 2070.7], [119654.3, 2070.4], [119662.6, 2069.3], [119670.9, 2068.3], [119678.8, 2067.4], [119681.0, 2067.2], [119681.5, 2067.2], [119682.1, 2067.1], [119682.4, 2067.1], [119687.5, 2066.7], [119692.2, 2066.3], [119697.5, 2066.0], [119702.6, 2065.7], [119708.8, 2065.3], [119717.4, 2064.8], [119736.2, 2064.2], [119748.2, 2063.7], [119751.9, 2063.7], [119755.5, 2063.6], [119755.8, 2063.5], [119757.5, 2063.5], [119764.8, 2063.4], [119780.3, 2063.1], [119793.7, 2063.1], [119796.6, 2063.0], [119801.2, 2063.0], [119804.1, 2063.1], [119817.5, 2063.1], [119833.0, 2063.4], [119840.3, 2063.5], [119842.0, 2063.5], [119842.5, 2063.6], [119845.9, 2063.7], [119849.6, 2063.7], [119861.6, 2064.2], [119880.4, 2064.8], [119889.0, 2065.3], [119895.2, 2065.7], [119900.4, 2066.0], [119905.6, 2066.3], [119910.3, 2066.7], [119915.4, 2067.1], [119915.7, 2067.1], [119916.3, 2067.2], [119916.8, 2067.2], [119919.0, 2067.4], [119927.0, 2068.3], [119935.2, 2069.3], [119943.5, 2070.4], [119945.8, 2070.7], [120020.7, 2060.8], [120021.5, 2045.4], [120024.2, 1992.9], [120013.2, 1996.4], [120010.6, 1997.2], [120006.0, 1998.5], [120001.5, 1999.7], [120000.6, 1999.9], [120000.0, 2000.0]]","0, 180",M0003
L0003,s000180,1,"[[120000.0, 3000.0], [119863.0, 3000.0], [119863.0, 3032.0], [120000.0, 3032.0], [120000.0, 3000.0]]","0, 180",M0003
L0003,s000181,1,"[[122000.0, 1000.0], [122242.0, 1000.0], [122247.3, 976.3], [122250.6, 961.8], [122254.2, 946.8], [122256.8, 936.6], [122258.0, 931.9], [122262.1, 916.3], [122266.3, 901.1], [122268.9, 891.4], [122094.9, 860.2], [122087.9, 874.9], [122084.4, 881.1], [122080.4, 886.6], [122078.3, 888.8], [122075.9, 891.0], [122073.2, 893.1], [122070.3, 895.1], [122067.3, 897.0], [122064.2, 898.6], [122057.7, 901.2], [122050.9, 903.2], [122043.9, 904.6], [122033.1, 905.8], [122022.1, 906.3], [122010.9, 906.5], [121989.1, 906.5], [121977.9, 906.3], [121966.9, 905.8], [121956.1, 904.6], [121949.1, 903.2], [121942.3, 901.2], [121935.8, 898.6], [121932.7, 897.0], [121929.7, 895.1], [121926.8, 893.1], [121924.1, 891.0], [121921.6, 888.8], [121919.5, 886.6], [121915.5, 881.1], [121912.1, 874.9], [121905.1, 860.2], [121731.1, 891.4], [121733.7, 901.1], [121737.9, 916.3], [121742.0, 931.9], [121743.2, 936.6], [121745.8, 946.8], [121749.4, 961.8], [121752.7, 976.3], [121758.0, 1000.0], [122000.0, 1000.0]]","0, 180",M0003
L0003,s000182,1,"[[122000.0, 2000.0], [121995.4, 1999.9], [121987.2, 1999.6], [121969.6, 1998.9], [121959.9, 1998.5], [121950.5, 1998.1], [121943.6, 1997.8], [121934.1, 1997.4], [121922.5, 1996.8], [121912.0, 1996.3], [121900.9, 1995.7], [121892.4, 1995.3], [121881.8, 1994.8], [121867.0, 1994.0], [121850.5, 1993.4], [121843.7, 1993.2], [121825.6, 1992.9], [121821.1, 1992.8], [121817.9, 1992.7], [121813.3, 1992.7], [121811.4, 1992.6], [121753.7, 1992.6], [121751.8, 1992.7], [121747.2, 1992.7], [121743.9, 1992.8], [121739.5, 1992.9], [121721.4, 1993.2], [121714.6, 1993.4], [121698.1, 1994.0], [121683.3, 1994.8], [121672.7, 1995.3], [121664.2, 1995.7], [121653.1, 1996.3], [121642.6, 1996.8], [121631.0, 1997.4], [121621.5, 1997.8], [121614.6, 1998.1], [121605.2, 1998.5], [121595.5, 1998.9], [121577.9, 1999.6], [121569.7, 1999.9], [121565.1, 2000.1], [121563.6, 2000.1], [121561.6, 2000.2], [121558.8, 2000.4], [121557.3, 2000.6], [121555.2, 2000.9], [121553.7, 2001.2], [121551.6, 2001.8], [121549.4, 2002.5], [121547.8, 2003.3], [121546.1, 2004.2], [121544.7, 2005.1], [121542.9, 2006.5], [121541.5, 2007.9], [121540.3, 2009.2], [121539.6, 2010.0], [121538.3, 2011.7], [121537.3, 2013.3], [121536.2, 2015.2], [121535.4, 2016.8], [121534.4, 2018.8], [121533.4, 2021.4], [121532.7, 2023.1], [121532.0, 2025.2], [121527.2, 2038.9], [121536.9, 2042.9], [121540.3, 2044.3], [121543.6, 2045.6], [121546.9, 2046.8], [121548.5, 2047.3], [121551.2, 2048.2], [121553.8, 2049.1], [121558.3, 2050.3], [121563.1, 2051.5], [121569.5, 2052.7], [121575.8, 2053.5], [121576.4, 2053.6], [121576.9, 2053.6], [121577.7, 2053.7], [121580.1, 2053.9], [121583.4, 2054.2], [121593.4, 2054.4], [121596.5, 2054.4], [121603.2, 2054.2], [121612.0, 2053.8], [121618.5, 2053.4], [121619.4, 2053.4], [121620.6, 2053.3], [121621.5, 2053.2], [121623.0, 2053.1], [121624.1, 2053.0], [121625.5, 2053.0], [121633.1, 2052.4], [121641.2, 2051.8], [121663.3, 2050.1], [121670.9, 2049.5], [121678.6, 2048.8], [121687.5, 2048.2], [121695.6, 2047.7], [121703.7, 2047.3], [121729.9, 2046.4], [121740.4, 2046.3], [121750.6, 2046.3], [121764.2, 2046.2], [121800.9, 2046.2], [121814.5, 2046.3], [121824.7, 2046.3], [121835.2, 2046.4], [121861.4, 2047.3], [121869.5, 2047.7], [121877.6, 2048.2], [121886.5, 2048.8], [121894.2, 2049.5], [121901.8, 2050.1], [121923.9, 2051.8], [121932.0, 2052.4], [121939.6, 2053.0], [121940.9, 2053.0], [121942.1, 2053.1], [121943.6, 2053.2], [121944.5, 2053.3], [121945.7, 2053.4], [121946.6, 2053.4], [121953.1, 2053.8], [121961.9, 2054.2], [121968.6, 2054.4], [121971.7, 2054.4], [121981.7, 2054.2], [121985.0, 2053.9], [121987.4, 2053.7], [121988.2, 2053.6], [121989.3, 2053.6], [121995.6, 2052.7], [122002.0, 2051.5], [122006.8, 2050.3], [122011.3, 2049.1], [122013.9, 2048.2], [122016.6, 2047.3], [122018.2, 2046.8], [122021.5, 2045.6], [122024.8, 2044.3], [122028.2, 2042.9], [122037.9, 2038.9], [122033.1, 2025.2], [122032.4, 2023.1], [122031.7, 2021.4], [122030.7, 2018.8], [122028.9, 2015.2], [122027.8, 2013.3], [122026.8, 2011.7], [122025.5, 2010.0], [122024.8, 2009.2], [122023.6, 2007.9], [122022.2, 2006.5], [122020.4, 2005.1], [122019.0, 2004.2], [122017.3, 2003.3], [122015.7, 2002.5], [122013.5, 2001.8], [122011.4, 2001.2], [122009.9, 2000.9], [122007.8, 2000.6], [122006.3, 2000.4], [122003.5, 2000.2], [122001.5, 2000.1], [122000.0, 2000.0]]","0, 180",M0003
L0003,s000183,1,"[[122000.0, 3000.0], [121995.3, 2999.8], [121987.2, 2999.5], [121969.6, 2998.8], [121959.8, 2998.4], [121950.5, 2998.0], [121943.6, 2997.7], [121934.1, 2997.3], [121922.5, 2996.7], [121912.0, 2996.2], [121900.8, 2995.7], [121892.4, 2995.2], [121881.8, 2994.7], [121867.0, 2993.9], [121850.5, 2993.3], [121843.7, 2993.1], [121825.6, 2992.8], [121821.1, 2992.7], [121817.9, 2992.7], [121813.3, 2992.6], [121811.4, 2992.5], [121753.7, 2992.5], [121751.8, 2992.6], [121747.2, 2992.7], [121743.9, 2992.7], [121739.5, 2992.8], [121721.4, 2993.1], [121714.5, 2993.3], [121698.1, 2993.9], [121683.3, 2994.7], [121672.7, 2995.2], [121664.2, 2995.7], [121653.1, 2996.2], [121642.6, 2996.7], [121631.0, 2997.3], [121621.5, 2997.7], [121614.6, 2998.0], [121605.2, 2998.4], [121595.5, 2998.8], [121577.9, 2999.5], [121569.7, 2999.8], [121565.1, 3000.0], [121563.6, 3000.0], [121561.6, 3000.1], [121558.8, 3000.3], [121557.3, 3000.5], [121555.2, 3000.8], [121553.7, 3001.1], [121551.5, 3001.7], [121549.4, 3002.5], [121547.8, 3003.2], [121546.1, 3004.1], [121544.7, 3005.0], [121542.9, 3006.5], [121541.5, 3007.8], [121540.3, 3009.1], [121539.6, 3009.9], [121538.3, 3011.7], [121537.3, 3013.2], [121536.2, 3015.1], [121535.3, 3016.7], [121534.4, 3018.7], [121533.4, 3021.3], [121532.7, 3023.0], [121532.0, 3025.1], [121527.2, 3038.8], [121536.9, 3042.8], [121540.3, 3044.2], [121543.6, 3045.5], [121546.9, 3046.7], [121548.4, 3047.3], [121551.2, 3048.2], [121553.8, 3049.0], [121558.3, 3050.2], [121563.1, 3051.4], [121569.4, 3052.6], [121575.8, 3053.5], [121576.6, 3053.5], [121576.9, 3053.6], [121577.7, 3053.6], [121580.1, 3053.8], [121583.4, 3054.1], [121593.4, 3054.4], [121596.5, 3054.3], [121603.2, 3054.1], [121611.9, 3053.7], [121618.5, 3053.3], [121619.3, 3053.3], [121620.6, 3053.2], [121621.5, 3053.1], [121623.0, 3053.0], [121624.1, 3053.0], [121625.5, 3052.9], [121633.1, 3052.3], [121641.2, 3051.7], [121663.3, 3050.0], [121670.9, 3049.4], [121678.6, 3048.7], [121687.5, 3048.1], [121695.6, 3047.7], [121703.7, 3047.2], [121729.8, 3046.3], [121743.9, 3046.3], [121745.8, 3046.2], [121750.6, 3046.2], [121764.1, 3046.1], [121800.9, 3046.1], [121814.5, 3046.2], [121819.3, 3046.2], [121821.1, 3046.3], [121835.2, 3046.3], [121861.4, 3047.2], [121869.4, 3047.7], [121877.6, 3048.1], [121886.5, 3048.7], [121894.2, 3049.4], [121901.8, 3050.0], [121923.9, 3051.7], [121932.0, 3052.3], [121939.6, 3052.9], [121940.9, 3053.0], [121942.1, 3053.0], [121943.6, 3053.1], [121944.5, 3053.2], [121945.7, 3053.3], [121946.6, 3053.3], [121953.1, 3053.7], [121961.9, 3054.1], [121968.5, 3054.3], [121971.7, 3054.4], [121981.7, 3054.1], [121985.0, 3053.8], [121987.3, 3053.6], [121988.2, 3053.6], [121988.4, 3053.5], [121989.3, 3053.5], [121995.6, 3052.6], [122002.0, 3051.4], [122006.8, 3050.2], [122011.3, 3049.0], [122013.9, 3048.2], [122016.6, 3047.3], [122018.2, 3046.7], [122021.5, 3045.5], [122024.8, 3044.2], [122028.2, 3042.9], [122037.8, 3038.8], [122033.1, 3025.1], [122032.3, 3023.0], [122031.7, 3021.4], [122030.6, 3018.7], [122029.7, 3016.7], [122028.9, 3015.1], [122027.8, 3013.2], [122026.8, 3011.7], [122025.5, 3010.0], [122024.8, 3009.1], [122023.6, 3007.8], [122022.2, 3006.5], [122020.3, 3005.0], [122019.0, 3004.2], [122017.3, 3003.2], [122015.6, 3002.5], [122013.5, 3001.7], [122011.4, 3001.1], [122009.9, 3000.8], [122007.7, 3000.5], [122006.3, 3000.3], [122003.4, 3000.1], [122001.5, 3000.0], [122000.0, 3000.0]]","0, 180",M0003
L0003,s000184,1,"[[124000.0, 1000.0], [124014.3, 1018.0], [124173.1, 1018.0], [124173.1, 947.6], [124036.1, 947.6], [124036.1, 969.8], [124016.7, 969.8], [123999.1, 991.9], [123999.1, 998.9], [124000.0, 1000.0]]","0, 180",M0003
L0003,s000185,1,"[[124000.0, 2000.0], [123958.3, 2000.0], [123952.1, 2000.1], [123945.9, 2000.1], [123926.2, 2000.4], [123924.5, 2000.4], [123908.0, 2000.8], [123891.7, 2001.3], [123881.6, 2001.5], [123880.1, 2001.5], [123872.1, 2001.6], [123862.6, 2001.6], [123852.8, 2001.5], [123846.3, 2001.3], [123839.6, 2000.9], [123838.7, 2000.8], [123837.3, 2000.7], [123837.0, 2000.7], [123834.0, 2000.4], [123833.1, 2000.3], [123826.5, 1999.6], [123819.8, 1998.7], [123813.6, 1997.8], [123807.4, 1996.7], [123801.6, 1995.4], [123797.1, 1994.3], [123792.7, 1993.2], [123788.3, 1991.9], [123785.8, 1991.1], [123769.9, 1986.1], [123774.8, 2080.9], [123786.8, 2079.1], [123788.8, 2078.8], [123791.0, 2078.4], [123793.1, 2078.0], [123795.5, 2077.6], [123797.9, 2077.2], [123800.6, 2076.8], [123803.3, 2076.3], [123809.0, 2075.4], [123815.3, 2074.4], [123821.5, 2073.4], [123826.9, 2072.5], [123836.6, 2070.9], [123838.9, 2070.6], [123840.6, 2070.4], [123843.0, 2070.1], [123843.9, 2069.9], [123846.0, 2069.7], [123856.0, 2068.5], [123865.7, 2067.4], [123875.3, 2066.2], [123884.6, 2065.3], [123902.7, 2063.8], [123920.8, 2062.7], [123930.1, 2062.5], [123939.9, 2062.2], [123949.4, 2061.8], [123950.0, 2061.8], [123954.2, 2061.7], [123957.2, 2061.5], [123964.5, 2061.4], [123979.5, 2061.2], [123993.6, 2061.2], [123996.6, 2061.0], [124003.3, 2061.0], [124006.3, 2061.2], [124020.4, 2061.2], [124035.4, 2061.4], [124042.7, 2061.5], [124045.8, 2061.7], [124049.9, 2061.8], [124050.8, 2061.8], [124060.0, 2062.2], [124069.8, 2062.5], [124079.2, 2062.7], [124097.3, 2063.8], [124115.3, 2065.3], [124124.7, 2066.2], [124134.2, 2067.4], [124144.0, 2068.5], [124153.9, 2069.7], [124156.0, 2070.0], [124157.0, 2070.1], [124159.3, 2070.4], [124161.0, 2070.6], [124163.3, 2070.9], [124173.0, 2072.5], [124178.4, 2073.4], [124184.6, 2074.4], [124191.0, 2075.4], [124196.6, 2076.3], [124199.3, 2076.8], [124202.0, 2077.2], [124204.4, 2077.6], [124206.9, 2078.0], [124209.0, 2078.4], [124211.1, 2078.8], [124213.2, 2079.1], [124225.1, 2080.9], [124230.1, 1986.1], [124214.1, 1991.1], [124211.6, 1992.0], [124207.2, 1993.2], [124202.9, 1994.3], [124198.3, 1995.4], [124192.5, 1996.7], [124186.4, 1997.8], [124180.1, 1998.7], [124173.5, 1999.6], [124166.8, 2000.3], [124166.0, 2000.4], [124163.0, 2000.7], [124162.6, 2000.7], [124161.2, 2000.8], [124160.3, 2000.9], [124153.7, 2001.3], [124147.1, 2001.5], [124137.4, 2001.6], [124127.8, 2001.6], [124119.8, 2001.5], [124118.3, 2001.5], [124108.2, 2001.3], [124091.9, 2000.8], [124075.5, 2000.4], [124073.7, 2000.4], [124054.0, 2000.1], [124047.8, 2000.1], [124041.6, 2000.0], [124000.0, 2000.0]]","0, 180",M0003
L0003,s000186,1,"[[124000.0, 3000.0], [124000.0, 3003.0], [124000.3, 3009.5], [124001.7, 3019.7], [124003.9, 3029.4], [124005.4, 3034.5], [124007.1, 3039.3], [124010.8, 3048.4], [124015.0, 3057.3], [124020.1, 3066.4], [124031.4, 3082.0], [124037.7, 3089.5], [124043.9, 3096.4], [124050.3, 3103.1], [124056.9, 3109.7], [124069.6, 3122.0], [124094.7, 3146.6], [124103.9, 3156.7], [124112.5, 3167.3], [124120.3, 3178.4], [124124.7, 3185.2], [124128.9, 3192.5], [124133.0, 3200.0], [124137.0, 3207.9], [124147.6, 3229.8], [124169.2, 3224.3], [124177.9, 3222.2], [124185.8, 3220.2], [124194.4, 3218.1], [124203.2, 3216.0], [124212.3, 3213.8], [124234.5, 3208.9], [124257.1, 3204.1], [124279.5, 3199.6], [124314.2, 3193.0], [124348.8, 3186.9], [124383.7, 3180.9], [124458.2, 3168.7], [124532.6, 3157.1], [124615.8, 3144.3], [124615.8, 2856.1], [124532.6, 2843.3], [124458.2, 2831.6], [124383.7, 2819.5], [124348.8, 2813.5], [124314.2, 2807.3], [124279.5, 2800.8], [124257.1, 2796.3], [124234.5, 2791.5], [124212.3, 2786.5], [124203.2, 2784.4], [124194.4, 2782.3], [124185.7, 2780.2], [124178.0, 2778.2], [124173.8, 2777.2], [124147.9, 2770.7], [124137.0, 2791.0], [124133.0, 2798.1], [124128.7, 2805.0], [124124.4, 2811.5], [124119.9, 2817.6], [124115.1, 2823.2], [124110.0, 2828.8], [124104.4, 2834.3], [124098.5, 2840.0], [124085.9, 2851.6], [124059.8, 2877.4], [124053.3, 2884.5], [124047.1, 2891.6], [124041.1, 2898.9], [124035.3, 2906.5], [124029.7, 2914.4], [124024.5, 2922.5], [124019.6, 2931.0], [124014.9, 2939.8], [124010.3, 2950.6], [124006.4, 2961.5], [124004.7, 2967.4], [124003.2, 2973.3], [124001.1, 2984.7], [124000.4, 2990.9], [124000.0, 2997.0], [124000.0, 3000.0]]","0, 180",M0003
L0003,s000187,1,"[[126000.0, 1000.0], [126001.5, 972.4], [125978.4, 954.6], [125975.5, 955.3], [125969.7, 956.6], [125963.5, 957.7], [125957.2, 958.7], [125850.0, 1018.5], [125881.8, 1020.5], [125897.5, 1022.0], [125905.5, 1022.8], [125913.8, 1023.8], [125921.9, 1024.9], [125930.6, 1026.2], [125939.8, 1027.4], [125947.0, 1028.6], [125948.1, 1028.8], [125949.2, 1028.9], [125955.9, 1030.0], [125960.7, 1030.8], [125967.3, 1031.9], [125973.0, 1032.8], [125975.8, 1033.3], [125978.5, 1033.6], [125981.0, 1034.1], [125983.4, 1034.5], [125985.3, 1034.9], [125987.5, 1035.3], [125989.6, 1035.5], [125998.1, 1036.8], [126000.0, 1000.0]]","0, 180",M0003
L0003,s000188,1,"[[126000.0, 2000.0], [126000.0, 2003.0], [126000.4, 2009.1], [126001.1, 2015.3], [126003.2, 2026.7], [126004.7, 2032.6], [126006.5, 2038.5], [126010.3, 2049.4], [126015.0, 2060.2], [126019.6, 2069.0], [126024.5, 2077.5], [126029.8, 2085.6], [126035.3, 2093.5], [126041.1, 2101.1], [126047.1, 2108.4], [126053.3, 2115.5], [126059.8, 2122.6], [126086.0, 2148.4], [126098.5, 2160.0], [126104.4, 2165.7], [126110.0, 2171.2], [126115.2, 2176.8], [126119.9, 2182.4], [126124.4, 2188.5], [126128.7, 2195.0], [126133.0, 2201.9], [126137.0, 2209.0], [126147.9, 2229.3], [126173.8, 2222.8], [126178.0, 2221.8], [126185.8, 2219.8], [126194.4, 2217.7], [126203.2, 2215.6], [126212.3, 2213.5], [126234.5, 2208.5], [126257.1, 2203.7], [126279.5, 2199.2], [126314.2, 2192.7], [126348.8, 2186.5], [126383.7, 2180.5], [126458.2, 2168.4], [126532.6, 2156.7], [126615.8, 2143.9], [126615.8, 1855.7], [126532.6, 1842.9], [126458.2, 1831.3], [126383.7, 1819.1], [126348.8, 1813.1], [126314.2, 1807.0], [126279.5, 1800.4], [126257.1, 1795.9], [126234.5, 1791.1], [126212.3, 1786.2], [126203.2, 1784.0], [126194.4, 1781.9], [126185.8, 1779.8], [126177.9, 1777.8], [126169.2, 1775.7], [126147.7, 1770.2], [126137.0, 1792.1], [126133.0, 1800.0], [126128.9, 1807.5], [126124.7, 1814.8], [126120.4, 1821.6], [126112.5, 1832.7], [126103.9, 1843.3], [126094.7, 1853.4], [126069.7, 1878.0], [126056.9, 1890.3], [126050.3, 1896.9], [126043.9, 1903.6], [126037.7, 1910.5], [126031.4, 1918.0], [126020.1, 1933.6], [126015.0, 1942.7], [126010.8, 1951.6], [126007.1, 1960.7], [126005.5, 1965.5], [126004.0, 1970.6], [126001.7, 1980.3], [126000.3, 1990.5], [126000.0, 1997.0], [126000.0, 2000.0]]","0, 180",M0003
L0003,s000189,1,"[[126000.0, 3000.0], [125758.0, 3000.0], [125752.7, 3023.6], [125749.4, 3038.2], [125745.8, 3053.1], [125743.2, 3063.3], [125742.0, 3068.1], [125737.9, 3083.6], [125733.8, 3098.9], [125731.1, 3108.6], [125905.1, 3139.7], [125912.1, 3125.1], [125915.6, 3118.9], [125919.6, 3113.4], [125921.7, 3111.2], [125924.1, 3109.0], [125926.8, 3106.9], [125929.8, 3104.8], [125932.8, 3103.0], [125935.8, 3101.3], [125942.3, 3098.7], [125949.1, 3096.8], [125956.1, 3095.4], [125966.9, 3094.2], [125977.9, 3093.6], [125989.1, 3093.5], [126010.9, 3093.5], [126022.2, 3093.6], [126033.1, 3094.2], [126043.9, 3095.4], [126050.9, 3096.8], [126057.8, 3098.7], [126064.2, 3101.3], [126067.3, 3103.0], [126070.3, 3104.8], [126073.2, 3106.9], [126075.9, 3109.0], [126078.4, 3111.2], [126080.5, 3113.4], [126084.5, 3118.9], [126087.9, 3125.1], [126094.9, 3139.7], [126268.9, 3108.6], [126266.3, 3098.9], [126262.1, 3083.6], [126258.0, 3068.1], [126256.8, 3063.3], [126254.2, 3053.1], [126250.6, 3038.2], [126247.3, 3023.6], [126242.0, 3000.0], [126000.0, 3000.0]]","0, 180",M0003
L0003,s000190,1,"[[128000.0, 1000.0], [128000.0, 1045.7], [128000.1, 1047.8], [128000.3, 1050.4], [128000.8, 1053.1], [128001.5, 1055.9], [128002.5, 1058.6], [128003.7, 1061.0], [128004.9, 1063.4], [128006.5, 1065.8], [128008.2, 1067.9], [128010.2, 1069.9], [128014.0, 1072.7], [128018.2, 1075.1], [128022.7, 1076.7], [128026.9, 1077.9], [128031.4, 1078.6], [128035.6, 1079.0], [128236.5, 1079.0], [128240.7, 1078.6], [128245.1, 1077.9], [128249.4, 1076.7], [128253.8, 1075.1], [128258.0, 1072.7], [128261.8, 1069.9], [128263.8, 1067.9], [128265.5, 1065.8], [128267.1, 1063.4], [128268.4, 1061.0], [128269.5, 1058.6], [128270.5, 1055.9], [128271.2, 1053.1], [128271.7, 1050.4], [128271.9, 1047.8], [128272.0, 1045.7], [128272.0, 985.0], [128000.0, 985.0], [128000.0, 1000.0]]","0, 180",M0003
L0003,s000191,1,"[[128000.0, 2000.0], [128000.0, 2045.7], [128000.2, 2048.0], [128000.3, 2050.2], [128000.8, 2052.8], [128001.4, 2055.4], [128002.4, 2058.0], [128003.5, 2060.3], [128004.7, 2062.6], [128006.2, 2065.0], [128007.8, 2066.9], [128009.7, 2068.8], [128013.3, 2071.5], [128017.4, 2073.7], [128021.6, 2075.2], [128025.7, 2076.4], [128030.0, 2077.2], [128034.1, 2077.4], [128037.8, 2077.5], [128231.3, 2077.5], [128234.9, 2077.4], [128239.0, 2077.2], [128243.3, 2076.4], [128247.4, 2075.2], [128251.7, 2073.7], [128255.7, 2071.5], [128259.3, 2068.8], [128261.2, 2066.9], [128262.8, 2065.0], [128264.3, 2062.6], [128265.5, 2060.3], [128266.6, 2058.0], [128267.6, 2055.4], [128268.2, 2052.8], [128268.7, 2050.2], [128268.9, 2048.0], [128269.0, 2045.7], [128269.0, 1985.0], [128000.0, 1985.0], [128000.0, 2000.0]]","0, 180",M0003
L0003,s000192,1,"[[128000.0, 3000.0], [128000.0, 3045.7], [128000.1, 3047.8], [128000.3, 3050.4], [128000.8, 3053.1], [128001.5, 3055.8], [128002.5, 3058.6], [128003.7, 3061.0], [128004.9, 3063.4], [128006.5, 3065.8], [128008.2, 3067.9], [128010.2, 3069.9], [128014.0, 3072.7], [128018.2, 3075.1], [128022.7, 3076.7], [128026.9, 3077.9], [128031.4, 3078.6], [128035.6, 3078.9], [128039.3, 3079.0], [128232.8, 3079.0], [128236.5, 3078.9], [128240.7, 3078.6], [128245.1, 3077.9], [128249.4, 3076.7], [128253.8, 3075.1], [128258.0, 3072.7], [128261.8, 3069.9], [128263.8, 3067.9], [128265.5, 3065.8], [128267.1, 3063.4], [128268.4, 3061.0], [128269.5, 3058.6], [128270.5, 3055.8], [128271.2, 3053.1], [128271.7, 3050.4], [128271.9, 3047.8], [128272.0, 3045.7], [128272.0, 2985.0], [128000.0, 2985.0], [128000.0, 3000.0]]","0, 180",M0003
L0003,s000193,1,"[[130000.0, 1000.0], [130001.9, 1036.9], [130010.5, 1035.6], [130012.5, 1035.3], [130014.7, 1034.9], [130016.6, 1034.6], [130019.1, 1034.2], [130021.5, 1033.7], [130024.2, 1033.3], [130027.0, 1032.8], [130032.7, 1031.9], [130039.3, 1030.8], [130044.2, 1030.0], [130050.8, 1029.0], [130051.9, 1028.8], [130053.1, 1028.6], [130060.2, 1027.5], [130069.5, 1026.2], [130078.2, 1024.9], [130086.3, 1023.9], [130094.6, 1022.9], [130102.6, 1022.0], [130118.2, 1020.5], [130150.0, 1018.5], [130042.9, 958.7], [130036.5, 957.7], [130030.4, 956.7], [130024.6, 955.3], [130021.6, 954.6], [129998.6, 972.4], [130000.0, 1000.0]]","0, 180",M0003
